Suburb,Address,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CrimeRate,NearbySchools
Donvale,416 Serpells Tce,4,h,1200000.0,2017-08-19,16.1,3111,2,2,375,254,1998,Manningham City Council,-37.7756,145.1793,Eastern Metropolitan,4790,107,5
Donvale,2/9 Standring Cl,3,h,988000.0,2017-08-19,16.1,3111,2,2,243,150,2012,Manningham City Council,-37.783,145.1768,Eastern Metropolitan,4790,107,5
Eaglemont,36 Silverdale Rd,3,h,1925000.0,2017-08-19,8.9,3084,2,2,780,0,0,Banyule City Council,-37.7662,145.0533,Eastern Metropolitan,1651,412,10
Edithvale,115 Ella Gr,3,h,875000.0,2017-08-19,27.0,3196,1,3,694,136,1975,Kingston City Council,-38.0382,145.1244,South-Eastern Metropolitan,2546,449,5
Elsternwick,8 Prentice St,3,h,2105000.0,2017-08-19,7.2,3185,2,1,346,180,1890,Glen Eira City Council,-37.8832,145.0114,Southern Metropolitan,4898,229,4
Elsternwick,30 Shoobra Rd,4,h,2410000.0,2017-08-19,7.2,3185,2,1,390,120,1920,Glen Eira City Council,-37.8879,145.008,Southern Metropolitan,4898,229,4
Eltham,5 Thomas St,3,h,810000.0,2017-08-19,18.0,3095,2,2,868,135,1980,Banyule City Council,-37.7066,145.1635,Eastern Metropolitan,6990,323,11
Eltham North,3 Michael Ct,6,h,1115000.0,2017-08-19,18.0,3095,3,4,966,332,1990,Banyule City Council,-37.6893,145.1491,Eastern Metropolitan,2346,323,11
Elwood,4/130 Tennyson St,3,h,1380000.0,2017-08-19,7.2,3184,1,2,1730,152,2001,Port Phillip City Council,-37.8797,144.9909,Southern Metropolitan,8989,132,4
Epping,28 Supply Dr,3,h,678000.0,2017-08-19,19.6,3076,1,2,553,0,1980,Whittlesea City Council,-37.657,145.0262,Northern Metropolitan,10926,184,11
Epping,16 Woodfull Wy,4,h,681000.0,2017-08-19,19.6,3076,2,2,647,0,0,Whittlesea City Council,-37.6421,145.0614,Northern Metropolitan,10926,184,11
Essendon,83 Nimmo St,4,h,1600000.0,2017-08-19,7.5,3040,4,3,543,259,2015,Moonee Valley City Council,-37.7463,144.8964,Western Metropolitan,9264,288,10
Fairfield,151 Perry St,4,h,1280000.0,2017-08-19,5.7,3078,2,2,485,133,1920,Darebin City Council,-37.7704,145.0247,Northern Metropolitan,2970,320,4
Fawkner,68 Queens Pde,4,h,874000.0,2017-08-19,13.1,3060,1,2,687,0,0,Hume City Council,-37.7188,144.9651,Northern Metropolitan,5070,201,6
Ferntree Gully,93 Burke Rd,3,h,770000.0,2017-08-19,24.8,3156,1,0,720,0,0,Knox City Council,-37.8736,145.2752,Eastern Metropolitan,10788,442,11
Ferntree Gully,3 Kirby Ct,4,h,875000.0,2017-08-19,24.8,3156,3,4,793,225,1980,Knox City Council,-37.8879,145.2756,Eastern Metropolitan,10788,442,11
Fitzroy,4/118 Rose St,1,t,580000.0,2017-08-19,2.1,3065,1,1,782,67,1998,Yarra City Council,-37.7962,144.9798,Northern Metropolitan,5825,165,4
Fitzroy,124 Victoria St,3,h,2478000.0,2017-08-19,2.1,3065,2,0,205,106,1885,Yarra City Council,-37.7993,144.9793,Northern Metropolitan,5825,165,4
Flemington,80 Dover St,3,t,1017500.0,2017-08-19,3.4,3031,2,2,459,153,2003,Melbourne City Council,-37.7827,144.9236,Northern Metropolitan,3593,449,7
Footscray,28 Central Av,2,h,942000.0,2017-08-19,5.1,3011,1,1,241,91,1915,Maribyrnong City Council,-37.7958,144.8941,Western Metropolitan,7570,275,6
Footscray,84 MacPherson St,3,h,1320000.0,2017-08-19,5.1,3011,2,0,495,0,0,Maribyrnong City Council,-37.796,144.8897,Western Metropolitan,7570,275,6
Frankston,24 Gretana Cr,3,h,550000.0,2017-08-19,38.0,3199,2,1,539,0,1971,Frankston City Council,-38.1441,145.1635,South-Eastern Metropolitan,17055,340,18
Frankston,10 Helvetia Ct,3,h,690000.0,2017-08-19,38.0,3199,2,2,595,0,0,Frankston City Council,-38.1614,145.1337,South-Eastern Metropolitan,17055,340,18
Glen Iris,6 Bardolph St,2,h,708000.0,2017-08-19,7.3,3146,1,1,151,0,0,Boroondara City Council,-37.8516,145.0796,Southern Metropolitan,10412,217,6
Glen Iris,72 Bath Rd,3,h,1300000.0,2017-08-19,7.3,3146,1,2,403,124,1960,Boroondara City Council,-37.8557,145.0905,Southern Metropolitan,10412,217,6
Glen Iris,4 Faircroft Av,3,h,1307500.0,2017-08-19,7.3,3146,1,1,316,111,1940,Boroondara City Council,-37.8478,145.05,Southern Metropolitan,10412,217,6
Glen Iris,1A York Rd,3,h,1390000.0,2017-08-19,7.3,3146,2,1,303,150,1940,Boroondara City Council,-37.8568,145.0556,Southern Metropolitan,10412,217,6
Glen Waverley,22 Campbell St,3,h,1310000.0,2017-08-19,16.7,3150,1,1,782,102,1960,Monash City Council,-37.8694,145.1711,Eastern Metropolitan,15321,291,21
Glen Waverley,2 Cherry St,5,h,1285000.0,2017-08-19,16.7,3150,2,1,651,124,1970,Monash City Council,-37.8656,145.1503,Eastern Metropolitan,15321,291,21
Glen Waverley,16 Cooper Av,4,h,1292000.0,2017-08-19,16.7,3150,2,2,768,169,1970,Monash City Council,-37.8997,145.1714,Eastern Metropolitan,15321,291,21
Glen Waverley,31 Paxton Dr,3,h,1300000.0,2017-08-19,16.7,3150,2,3,733,0,0,Monash City Council,-37.8901,145.1827,Eastern Metropolitan,15321,291,21
Glen Waverley,480 Springvale Rd,4,h,1155000.0,2017-08-19,16.7,3150,1,1,654,0,0,Monash City Council,-37.8977,145.1631,Eastern Metropolitan,15321,291,21
Glenroy,8A Finchley Av,4,h,831000.0,2017-08-19,11.2,3046,3,3,708,175,2007,Moreland City Council,-37.7032,144.914,Northern Metropolitan,8870,396,10
Glenroy,25 Hilda St,3,h,570000.0,2017-08-19,11.2,3046,1,1,308,93,1950,Moreland City Council,-37.6988,144.9335,Northern Metropolitan,8870,396,10
Glenroy,78 Justin Av,2,h,805000.0,2017-08-19,11.2,3046,1,4,712,82,1970,Moreland City Council,-37.6999,144.9349,Northern Metropolitan,8870,396,10
Gowanbrae,85 Marigold Cr,4,h,931000.0,2017-08-19,12.9,3043,2,2,462,212,2008,Moreland City Council,-37.6995,144.8994,Western Metropolitan,1071,397,5
Hampton,39 Crisp St,5,h,2500000.0,2017-08-19,13.8,3188,4,2,627,0,0,Bayside City Council,-37.9411,145.0065,Southern Metropolitan,5454,255,4
Hawthorn,28 Bell St,2,h,1600000.0,2017-08-19,5.3,3122,1,0,200,101,1890,Boroondara City Council,-37.8179,145.0395,Southern Metropolitan,11308,144,8
Hawthorn East,41 Roseberry St,2,h,1700000.0,2017-08-19,6.2,3123,1,1,223,0,0,Boroondara City Council,-37.8265,145.0483,Southern Metropolitan,6482,117,5
Heathmont,21 Balfour Av,5,h,1825000.0,2017-08-19,21.3,3135,3,2,779,0,1975,Maroondah City Council,-37.8302,145.2417,Eastern Metropolitan,3794,251,7
Heathmont,4 Lee Ct,3,h,1000000.0,2017-08-19,21.3,3135,1,1,715,0,0,Maroondah City Council,-37.8271,145.2291,Eastern Metropolitan,3794,251,7
Highett,13 Tennyson St,3,h,1080000.0,2017-08-19,16.0,3190,1,2,652,0,0,Bayside City Council,-37.9542,145.054,Southern Metropolitan,4794,256,1
Highett,34 Tennyson St,3,h,2585000.0,2017-08-19,16.0,3190,2,1,703,0,0,Bayside City Council,-37.9546,145.0539,Southern Metropolitan,4794,256,1
Highett,13 Train St,5,h,1225000.0,2017-08-19,16.0,3190,2,2,506,210,1950,Bayside City Council,-37.9471,145.0406,Southern Metropolitan,4794,256,1
Hillside,25 Castlewellan Bvd,4,h,1111000.0,2017-08-19,18.0,3037,2,2,2002,0,0,Brimbank City Council,-37.6955,144.7302,Western Metropolitan,5556,542,9
Hillside,3 Silvana Wy,3,h,478000.0,2017-08-19,18.0,3037,1,1,318,118,2003,Brimbank City Council,-37.7039,144.7526,Western Metropolitan,5556,542,9
Hoppers Crossing,22 Roseland Cr,3,h,520000.0,2017-08-19,18.4,3029,1,2,538,112,1980,Wyndham City Council,-37.8853,144.6843,Western Metropolitan,13830,539,26
Jacana,29 Hendricks Cr,4,h,650000.0,2017-08-19,14.0,3047,3,1,693,120,1980,Hume City Council,-37.682,144.9066,Northern Metropolitan,851,433,14
Keilor East,31 Chappell Pl,4,h,981000.0,2017-08-19,11.7,3033,2,2,633,0,0,Brimbank City Council,-37.7393,144.8634,Western Metropolitan,5629,192,4
Keilor East,4 Limestone Av,3,h,1295000.0,2017-08-19,11.7,3033,3,2,326,271,2012,Brimbank City Council,-37.7401,144.8779,Western Metropolitan,5629,192,4
Keilor East,41 Patricia St,4,h,1250000.0,2017-08-19,11.7,3033,2,2,534,211,1970,Brimbank City Council,-37.7451,144.8731,Western Metropolitan,5629,192,4
Keilor East,15 Shelley St,4,h,986000.0,2017-08-19,11.7,3033,1,2,615,176,1964,Brimbank City Council,-37.7413,144.8665,Western Metropolitan,5629,192,4
Keilor East,9A The Crossway,3,h,620000.0,2017-08-19,11.7,3033,2,1,292,113,2013,Brimbank City Council,-37.747,144.8663,Western Metropolitan,5629,192,4
Kensington,89 Stockmans Wy,2,t,841000.0,2017-08-19,3.4,3031,1,1,105,108,2005,Melbourne City Council,-37.7924,144.9204,Northern Metropolitan,5263,449,7
Kew,30 Stirling St,3,h,2180000.0,2017-08-19,5.4,3101,1,2,372,126,1905,Boroondara City Council,-37.8095,145.0425,Southern Metropolitan,10331,152,12
Kew,37 Wellington St,4,h,4000000.0,2017-08-19,5.4,3101,2,3,792,0,0,Boroondara City Council,-37.8093,145.0331,Southern Metropolitan,10331,152,12
Kew,108 Willsmere Rd,3,h,1775000.0,2017-08-19,5.4,3101,2,4,733,0,0,Boroondara City Council,-37.794,145.0378,Southern Metropolitan,10331,152,12
Kew East,13 Ramsay Av,3,h,2118000.0,2017-08-19,7.3,3102,2,2,664,188,1930,Boroondara City Council,-37.7964,145.046,Southern Metropolitan,2671,93,3
Kilsyth,47 Churchill Wy,3,h,710000.0,2017-08-19,26.0,3137,1,2,837,130,1960,Maroondah City Council,-37.7968,145.3047,Eastern Metropolitan,4654,280,4
Kilsyth,16 Regina St,3,h,780000.0,2017-08-19,26.0,3137,2,1,862,162,1986,Maroondah City Council,-37.8021,145.3302,Eastern Metropolitan,4654,280,4
Lalor,11 Delmare St,3,h,700000.0,2017-08-19,16.3,3075,1,1,537,103,1975,Whittlesea City Council,-37.6696,145.0294,Northern Metropolitan,8279,153,8
Maidstone,5 Ballarat Rd,2,h,610000.0,2017-08-19,6.4,3012,1,2,208,0,0,Maribyrnong City Council,-37.7887,144.8828,Western Metropolitan,3873,562,3
Malvern East,46 Karma Av,3,h,2030000.0,2017-08-19,8.4,3145,2,2,660,172,1940,Stonnington City Council,-37.8794,145.0656,Southern Metropolitan,8801,240,6
Malvern East,49 Tennyson St,3,h,1800000.0,2017-08-19,8.4,3145,2,1,460,123,1910,Stonnington City Council,-37.8724,145.051,Southern Metropolitan,8801,240,6
Maribyrnong,57 River St,4,h,1500000.0,2017-08-19,4.3,3032,2,2,650,174,2000,Maribyrnong City Council,-37.7796,144.8859,Western Metropolitan,4918,368,7
McKinnon,124 Wheatley Rd,3,t,1125000.0,2017-08-19,11.4,3204,2,2,305,0,0,Glen Eira City Council,-37.9073,145.0344,Southern Metropolitan,2397,335,11
Melton South,18 Brennan St,3,h,460000.0,2017-08-19,29.8,3338,1,1,602,108,1980,Melton City Council,-37.7048,144.5726,Western Victoria,4718,339,8
Mentone,2/20 Albenca St,3,t,881000.0,2017-08-19,20.0,3194,2,1,332,0,0,Kingston City Council,-37.98,145.0746,South-Eastern Metropolitan,6162,176,8
Mernda,16 Etherington Dr,3,h,430000.0,2017-08-19,25.9,3754,2,2,180,0,0,Whittlesea City Council,-37.5983,145.0794,Northern Metropolitan,5812,310,10
Mernda,5 Haig St,3,h,547000.0,2017-08-19,25.9,3754,2,2,410,135,2012,Whittlesea City Council,-37.5967,145.0888,Northern Metropolitan,5812,310,10
Mill Park,38A Carroll Cr,3,h,470000.0,2017-08-19,17.9,3082,1,1,290,0,0,Whittlesea City Council,-37.6669,145.0423,Northern Metropolitan,10529,166,6
Montmorency,2/50 Coventry St,3,h,756000.0,2017-08-19,16.2,3094,1,2,204,102,2000,Banyule City Council,-37.7227,145.1217,Eastern Metropolitan,3891,108,4
Mount Evelyn,4 Longview Rd,3,h,515000.0,2017-08-19,31.6,3796,1,0,915,101,1970,Yarra Ranges Shire Council,-37.785,145.3919,Eastern Victoria,3532,128,5
Mount Waverley,7 Huntingtower Cr,4,h,1750000.0,2017-08-19,14.2,3149,2,2,570,0,0,Monash City Council,-37.8766,145.1401,Eastern Metropolitan,13366,154,10
Mount Waverley,10 Rhonda St,4,h,1340000.0,2017-08-19,14.2,3149,2,2,800,160,1970,Monash City Council,-37.8886,145.1334,Eastern Metropolitan,13366,154,10
Niddrie,59A Nolan St,3,t,1150000.0,2017-08-19,10.4,3042,2,1,317,210,2012,Moonee Valley City Council,-37.741,144.8851,Western Metropolitan,2291,320,5
Nunawading,9 Patterson St,3,h,1218000.0,2017-08-19,15.4,3131,1,1,757,125,1953,Manningham City Council,-37.8257,145.1675,Eastern Metropolitan,4973,262,4
Oakleigh South,41 Colin Rd,2,h,955500.0,2017-08-19,15.5,3167,1,3,697,0,0,Kingston City Council,-37.917,145.1123,South-Eastern Metropolitan,3692,184,3
Ormond,347 Koornang Rd,3,h,1005500.0,2017-08-19,11.4,3204,1,2,369,0,0,Glen Eira City Council,-37.9029,145.0543,Southern Metropolitan,3578,335,11
Pascoe Vale,55 Alpine Gr,3,h,980000.0,2017-08-19,8.5,3044,1,1,546,103,1950,Moreland City Council,-37.7221,144.9371,Northern Metropolitan,7485,251,7
Pascoe Vale,3/136 Derby St,2,t,585500.0,2017-08-19,8.5,3044,1,1,100,105,2012,Moreland City Council,-37.7249,144.9474,Northern Metropolitan,7485,251,7
Port Melbourne,360 Howe Pde,3,h,1230000.0,2017-08-19,3.5,3207,1,0,340,0,0,Melbourne City Council,-37.8367,144.9242,Southern Metropolitan,8648,232,2
Prahran,6 Aberdeen Rd,3,h,1390000.0,2017-08-19,4.6,3181,2,1,125,0,2002,Stonnington City Council,-37.8526,145.003,Southern Metropolitan,7717,346,4
Preston,15 Albert St,3,h,961000.0,2017-08-19,8.4,3072,1,2,529,144,1970,Darebin City Council,-37.7505,145.021,Northern Metropolitan,14577,184,13
Preston,11 Jackman St,3,h,1001000.0,2017-08-19,8.4,3072,1,2,464,0,0,Darebin City Council,-37.745,145.013,Northern Metropolitan,14577,184,13
Reservoir,20 Barton St,3,h,876000.0,2017-08-19,12.0,3073,1,2,653,120,1950,Darebin City Council,-37.7114,145.0038,Northern Metropolitan,21650,181,14
Reservoir,49 Liston Av,4,h,866000.0,2017-08-19,12.0,3073,2,4,576,150,1940,Darebin City Council,-37.6974,145.016,Northern Metropolitan,21650,181,14
Reservoir,19 Lucille Av,3,h,775500.0,2017-08-19,12.0,3073,1,3,586,120,1960,Darebin City Council,-37.6998,145.022,Northern Metropolitan,21650,181,14
Reservoir,25 Ramleh Rd,4,h,920000.0,2017-08-19,12.0,3073,2,2,743,0,0,Darebin City Council,-37.7085,145.0306,Northern Metropolitan,21650,181,14
Roxburgh Park,21 Rossiter Av,3,h,400000.0,2017-08-19,20.6,3064,1,2,368,0,0,Hume City Council,-37.6369,144.9258,Northern Metropolitan,5833,539,20
South Melbourne,16 Mountain St,3,h,1412000.0,2017-08-19,1.9,3205,1,0,128,130,1880,Port Phillip City Council,-37.8373,144.9506,Southern Metropolitan,5943,160,3
South Morang,3 McArthurs Rd,5,h,597000.0,2017-08-19,20.5,3752,3,2,582,175,2000,Whittlesea City Council,-37.6229,145.0951,Northern Metropolitan,7969,147,3
South Yarra,2A Albion St,3,h,1400000.0,2017-08-19,2.7,3141,2,2,462,0,0,Melbourne City Council,-37.8432,144.986,Southern Metropolitan,14887,244,5
Spotswood,22 Cullen St,2,h,782500.0,2017-08-19,6.2,3015,1,1,243,0,0,Hobsons Bay City Council,-37.8286,144.8795,Western Metropolitan,1223,294,6
Springvale South,4 Lindy Ct,3,h,750000.0,2017-08-19,22.2,3172,1,3,775,0,0,Greater Dandenong City Council,-37.9748,145.1521,South-Eastern Metropolitan,4054,232,7
St Albans,29 Gillespie Rd,3,h,626000.0,2017-08-19,14.0,3021,1,2,557,138,1985,Brimbank City Council,-37.735,144.7864,Western Metropolitan,14042,541,18
Strathmore Heights,7 Caravelle Cr,3,h,1000000.0,2017-08-19,8.2,3041,1,2,534,149,1960,Moonee Valley City Council,-37.7111,144.8943,Western Metropolitan,389,320,5
Sunbury,17 Curtin Dr,3,h,480500.0,2017-08-19,31.7,3429,1,1,664,0,0,Hume City Council,-37.5628,144.7304,Western Metropolitan,14092,200,14
Sunbury,1 Plante Ct,3,h,431250.0,2017-08-19,31.7,3429,2,2,650,0,0,Hume City Council,-37.5848,144.7154,Western Metropolitan,14092,200,14
Sunshine North,19A Park Dr,3,h,502500.0,2017-08-19,10.5,3020,1,3,331,123,1995,Brimbank City Council,-37.7596,144.826,Western Metropolitan,4217,619,18
Sunshine West,3 Arnold St,3,h,650000.0,2017-08-19,10.5,3020,1,1,650,117,1965,Brimbank City Council,-37.7865,144.8136,Western Metropolitan,6763,619,18
Surrey Hills,1 Oak St,5,h,1825000.0,2017-08-19,10.2,3127,3,2,368,0,0,Boroondara City Council,-37.8359,145.1091,Southern Metropolitan,5457,244,5
Surrey Hills,53 Park Rd,3,h,2567500.0,2017-08-19,10.2,3127,2,2,1004,0,0,Boroondara City Council,-37.836,145.106,Southern Metropolitan,5457,244,5
Templestowe,45 Templemore Dr,4,h,1150000.0,2017-08-19,15.5,3106,2,2,779,185,1980,Manningham City Council,-37.7559,145.1661,Eastern Metropolitan,6202,115,3
Templestowe Lower,3 Artemis Ct,4,h,1280000.0,2017-08-19,12.4,3107,2,2,887,195,1970,Manningham City Council,-37.7749,145.1255,Eastern Metropolitan,5420,133,4
Thornbury,27 Gooch St,2,h,1200000.0,2017-08-19,7.0,3071,1,1,277,0,0,Darebin City Council,-37.758,145.0026,Northern Metropolitan,8870,150,8
Truganina,7 Canary Cl,4,h,635000.0,2017-08-19,18.4,3029,2,2,512,0,0,Melton City Council,-37.8382,144.721,Western Metropolitan,5811,539,26
Vermont,84 Centre Rd,5,h,1300000.0,2017-08-19,17.2,3133,2,2,891,177,1980,Maroondah City Council,-37.8369,145.2127,Eastern Metropolitan,4181,215,9
Vermont South,48 Coonawarra Dr,4,h,1138000.0,2017-08-19,17.2,3133,2,2,784,0,0,Whitehorse City Council,-37.8521,145.2017,Eastern Metropolitan,4280,215,9
Vermont South,10 Shearers Ct,5,h,1360000.0,2017-08-19,17.2,3133,3,2,882,212,1970,Whitehorse City Council,-37.86,145.1858,Eastern Metropolitan,4280,215,9
Vermont South,104 Weeden Dr,5,h,1300000.0,2017-08-19,17.2,3133,2,2,786,0,0,Whitehorse City Council,-37.8607,145.1849,Eastern Metropolitan,4280,215,9
Viewbank,11 Jedem Cl,4,h,1612000.0,2017-08-19,8.9,3084,2,2,1113,0,0,Banyule City Council,-37.7311,145.1024,Eastern Metropolitan,2698,412,10
Wantirna,6 Priscilla Ct,4,h,1150000.0,2017-08-19,14.7,3152,2,2,842,0,0,Knox City Council,-37.8573,145.2262,Eastern Metropolitan,5424,303,12
Wantirna South,79 Somes St,5,h,1235000.0,2017-08-19,14.7,3152,3,2,634,294,2000,Knox City Council,-37.8863,145.216,Eastern Metropolitan,7082,303,12
Warrandyte,3 Speers Ct,4,h,1600000.0,2017-08-19,21.1,3113,2,2,4168,0,0,Manningham City Council,-37.7461,145.1784,Eastern Metropolitan,2003,127,3
Watsonia,3 Leafield St,4,h,900000.0,2017-08-19,14.5,3087,1,1,670,0,1960,Banyule City Council,-37.7121,145.0757,Northern Metropolitan,2329,192,3
Werribee,29 Briardale Dr,3,h,490000.0,2017-08-19,14.7,3030,2,2,536,141,1990,Wyndham City Council,-37.9042,144.6376,Western Metropolitan,16166,561,25
Werribee,31 Hooker Rd,3,h,412700.0,2017-08-19,14.7,3030,1,1,299,112,2005,Wyndham City Council,-37.8951,144.6406,Western Metropolitan,16166,561,25
West Footscray,27 Busch St,4,h,990000.0,2017-08-19,6.4,3012,2,2,501,129,1960,Maribyrnong City Council,-37.7959,144.876,Western Metropolitan,5058,562,3
West Footscray,11 Church St,3,h,1100500.0,2017-08-19,6.4,3012,2,2,427,119,1936,Maribyrnong City Council,-37.7911,144.8791,Western Metropolitan,5058,562,3
West Footscray,24 Oxford St,3,h,675000.0,2017-08-19,6.4,3012,1,1,160,0,0,Maribyrnong City Council,-37.7922,144.8758,Western Metropolitan,5058,562,3
West Footscray,28 Tucker St,2,h,855000.0,2017-08-19,6.4,3012,1,1,332,0,0,Maribyrnong City Council,-37.7914,144.8762,Western Metropolitan,5058,562,3
Wheelers Hill,12 Erskine Cr,4,h,1200000.0,2017-08-19,16.7,3150,2,2,650,0,0,Monash City Council,-37.9103,145.193,South-Eastern Metropolitan,7392,291,21
Wheelers Hill,99 Grandview Rd,4,h,1480000.0,2017-08-19,16.7,3150,3,2,649,0,0,Monash City Council,-37.9163,145.1961,South-Eastern Metropolitan,7392,291,21
Wheelers Hill,2 Rodney Cl,4,h,1500000.0,2017-08-19,16.7,3150,2,2,657,0,0,Monash City Council,-37.9047,145.1943,South-Eastern Metropolitan,7392,291,21
Wheelers Hill,4 Tyrone Ct,4,h,1194700.0,2017-08-19,16.7,3150,2,2,875,0,0,Monash City Council,-37.9205,145.1826,South-Eastern Metropolitan,7392,291,21
Williamstown,54 Victoria St,5,h,2550000.0,2017-08-19,6.8,3016,2,2,840,244,1910,Hobsons Bay City Council,-37.8633,144.8887,Western Metropolitan,6380,240,6
Wyndham Vale,11 Chisholm Pl,3,h,475000.0,2017-08-19,27.2,3024,2,1,300,179,0,Wyndham City Council,-37.8816,144.6208,Western Metropolitan,5262,246,5
Yallambie,39 Fahey Cr,4,h,1025000.0,2017-08-19,12.7,3085,2,2,585,212,2014,Banyule City Council,-37.7302,145.0836,Northern Metropolitan,1369,233,3
Aberfeldie,10 Caroline St,5,h,1830000.0,2017-09-23,7.5,3040,4,4,730,373,2014,Moonee Valley City Council,-37.7595,144.8943,Western Metropolitan,1543,288,10
Airport West,33 Bedford St,3,h,860000.0,2017-09-23,10.4,3042,2,2,593,0,0,Moonee Valley City Council,-37.7206,144.8756,Western Metropolitan,3464,320,5
Airport West,16 Highridge Cr,3,h,850000.0,2017-09-23,10.4,3042,1,2,551,96,1950,Moonee Valley City Council,-37.7274,144.8824,Western Metropolitan,3464,320,5
Albanvale,5 Hedgerow Ct,3,h,565000.0,2017-09-23,14.0,3021,1,2,619,0,0,Brimbank City Council,-37.7452,144.7686,Western Metropolitan,1899,541,18
Albert Park,59 Moubray St,3,h,2100000.0,2017-09-23,3.0,3206,2,0,137,125,1890,Port Phillip City Council,-37.8439,144.953,Southern Metropolitan,3280,199,4
Albion,41 Adelaide St,3,h,760000.0,2017-09-23,10.5,3020,1,1,697,121,1950,Brimbank City Council,-37.7804,144.8195,Western Metropolitan,2185,619,18
Altona Meadows,52 Spicer Bvd,4,h,750000.0,2017-09-23,15.5,3028,2,2,636,232,1996,Hobsons Bay City Council,-37.8794,144.7694,Western Metropolitan,7630,411,8
Altona North,35 Mahon Av,3,h,980000.0,2017-09-23,9.4,3025,1,2,667,0,0,Hobsons Bay City Council,-37.8285,144.8509,Western Metropolitan,5132,155,3
Altona North,105 Third Av,4,h,970000.0,2017-09-23,9.4,3025,1,5,561,0,0,Hobsons Bay City Council,-37.8322,144.853,Western Metropolitan,5132,155,3
Armadale,9 Bailey Av,4,h,3000000.0,2017-09-23,6.3,3143,3,2,474,180,1915,Stonnington City Council,-37.8635,145.0245,Southern Metropolitan,4836,117,3
Armadale,22 Gladstone Av,3,h,1500000.0,2017-09-23,6.3,3143,1,0,230,115,1900,Stonnington City Council,-37.8628,145.0236,Southern Metropolitan,4836,117,3
Ascot Vale,13 Brisbane St,3,t,1130000.0,2017-09-23,4.3,3032,2,1,231,0,0,Moonee Valley City Council,-37.7737,144.9311,Western Metropolitan,6567,368,7
Ashburton,3A Crete Av,3,h,1210000.0,2017-09-23,10.2,3147,1,3,407,93,1955,Boroondara City Council,-37.8696,145.0866,Southern Metropolitan,3052,231,7
Ashburton,20 Eleanor St,3,h,1840000.0,2017-09-23,10.2,3147,1,2,648,0,0,Boroondara City Council,-37.8614,145.0844,Southern Metropolitan,3052,231,7
Balwyn,12 Belmore Rd,5,h,2580000.0,2017-09-23,7.9,3103,5,2,621,575,2009,Boroondara City Council,-37.802,145.0649,Southern Metropolitan,5682,162,5
